Year,Month,Day,Province,City,PM2.5,PM10,SO2,NO2,CO,O3_8h,PM2.5_IAQI,PM10_IAQI,CO_IAQI,NO2_IAQI,SO2_IAQI,O3_8h_IAQI,AQI,首要污染物,空气质量等级
2021,11,7, 北京市 ,北京,3 ,5 ,3 ,6 ,0.27 ,57 ,4 ,5 ,7 ,8 ,3 ,28 ,28 ,,优
2021,11,8, 北京市 ,北京,4 ,14 ,3 ,8 ,0.22 ,62 ,6 ,14 ,6 ,10 ,3 ,31 ,31 ,,优
2021,11,9, 北京市 ,北京,4 ,13 ,2 ,9 ,0.46 ,66 ,6 ,13 ,12 ,11 ,2 ,33 ,33 ,,优
2021,11,10, 北京市 ,北京,4 ,15 ,3 ,12 ,0.20 ,71 ,6 ,15 ,5 ,15 ,3 ,36 ,36 ,,优
2021,11,11, 北京市 ,北京,5 ,16 ,2 ,13 ,0.24 ,62 ,7 ,16 ,6 ,16 ,2 ,31 ,31 ,,优
2021,11,12, 北京市 ,北京,14 ,41 ,3 ,33 ,0.40 ,53 ,20 ,41 ,10 ,41 ,3 ,26 ,41 ,,优
2021,11,13, 北京市 ,北京,20 ,61 ,3 ,33 ,0.47 ,59 ,29 ,56 ,12 ,41 ,3 ,30 ,56 ,颗粒物(PM10),良
2021,11,14, 北京市 ,北京,22 ,73 ,3 ,37 ,0.46 ,43 ,31 ,62 ,12 ,46 ,3 ,22 ,62 ,颗粒物(PM10),良
2021,11,15, 北京市 ,北京,34 ,99 ,4 ,35 ,0.59 ,38 ,49 ,74 ,15 ,44 ,4 ,19 ,74 ,颗粒物(PM10),良
2021,11,16, 北京市 ,北京,52 ,87 ,3 ,43 ,0.83 ,29 ,71 ,68 ,21 ,54 ,3 ,14 ,71 ,细颗粒物(PM2.5),良
2021,11,17, 北京市 ,北京,82 ,95 ,3 ,53 ,0.99 ,27 ,109 ,72 ,25 ,66 ,3 ,14 ,109 ,细颗粒物(PM2.5),轻度污染
2021,11,18, 北京市 ,北京,97 ,96 ,3 ,60 ,1.11 ,17 ,128 ,73 ,28 ,75 ,3 ,8 ,128 ,细颗粒物(PM2.5),轻度污染
2021,11,19, 北京市 ,北京,14 ,37 ,3 ,29 ,0.47 ,48 ,20 ,37 ,12 ,36 ,3 ,24 ,37 ,,优
2021,11,20, 北京市 ,北京,30 ,68 ,2 ,43 ,0.70 ,17 ,43 ,59 ,18 ,54 ,2 ,8 ,59 ,颗粒物(PM10),良
2021,11,21, 北京市 ,北京,28 ,131 ,2 ,20 ,0.50 ,55 ,40 ,90 ,12 ,25 ,2 ,28 ,90 ,颗粒物(PM10),良
2021,11,22, 北京市 ,北京,7 ,29 ,2 ,12 ,0.25 ,55 ,10 ,29 ,6 ,15 ,2 ,28 ,29 ,,优
2021,11,23, 北京市 ,北京,17 ,47 ,3 ,42 ,0.50 ,34 ,24 ,47 ,12 ,52 ,3 ,17 ,52 ,二氧化氮(NO2),良
2021,11,24, 北京市 ,北京,31 ,80 ,3 ,49 ,0.72 ,29 ,44 ,65 ,18 ,61 ,3 ,14 ,65 ,颗粒物(PM10),良
2021,11,25, 北京市 ,北京,37 ,87 ,3 ,51 ,0.77 ,33 ,52 ,68 ,19 ,64 ,3 ,16 ,68 ,颗粒物(PM10),良
2021,11,26, 北京市 ,北京,21 ,56 ,2 ,39 ,0.47 ,53 ,30 ,53 ,12 ,49 ,2 ,26 ,53 ,颗粒物(PM10),良
2021,11,27, 北京市 ,北京,58 ,89 ,3 ,57 ,0.95 ,20 ,79 ,70 ,24 ,71 ,3 ,10 ,79 ,细颗粒物(PM2.5),良
2021,11,28, 北京市 ,北京,104 ,109 ,4 ,63 ,1.20 ,19 ,136 ,80 ,30 ,79 ,4 ,10 ,136 ,细颗粒物(PM2.5),轻度污染
2021,11,29, 北京市 ,北京,58 ,53 ,2 ,32 ,0.70 ,36 ,79 ,52 ,18 ,40 ,2 ,18 ,79 ,细颗粒物(PM2.5),良
2021,11,30, 北京市 ,北京,4 ,18 ,3 ,9 ,0.23 ,56 ,6 ,18 ,6 ,11 ,3 ,28 ,28 ,,优
2021,12,1, 北京市 ,北京,10 ,29 ,3 ,30 ,0.39 ,48 ,14 ,29 ,10 ,38 ,3 ,24 ,38 ,,优
2021,12,2, 北京市 ,北京,11 ,37 ,2 ,22 ,0.36 ,65 ,16 ,37 ,9 ,28 ,2 ,32 ,37 ,,优
2021,12,3, 北京市 ,北京,13 ,45 ,2 ,32 ,0.41 ,50 ,19 ,45 ,10 ,40 ,2 ,25 ,45 ,,优
2021,12,4, 北京市 ,北京,23 ,57 ,3 ,46 ,0.68 ,33 ,33 ,54 ,17 ,58 ,3 ,16 ,58 ,二氧化氮(NO2),良
2021,12,5, 北京市 ,北京,58 ,92 ,4 ,63 ,1.03 ,15 ,79 ,71 ,26 ,79 ,4 ,8 ,79 ,细颗粒物(PM2.5),良
2021,12,6, 北京市 ,北京,18 ,43 ,2 ,27 ,0.41 ,63 ,26 ,43 ,10 ,34 ,2 ,32 ,43 ,,优
2021,12,7, 北京市 ,北京,16 ,42 ,2 ,39 ,0.52 ,36 ,23 ,42 ,13 ,49 ,2 ,18 ,49 ,,优
2021,12,8, 北京市 ,北京,42 ,69 ,3 ,54 ,0.68 ,12 ,59 ,60 ,17 ,68 ,3 ,6 ,68 ,二氧化氮(NO2),良
2021,12,9, 北京市 ,北京,93 ,64 ,2 ,59 ,0.96 ,5 ,122 ,57 ,24 ,74 ,2 ,2 ,122 ,细颗粒物(PM2.5),轻度污染
2021,12,10, 北京市 ,北京,57 ,58 ,2 ,40 ,0.73 ,33 ,78 ,54 ,18 ,50 ,2 ,16 ,78 ,细颗粒物(PM2.5),良
2021,12,11, 北京市 ,北京,20 ,41 ,3 ,23 ,0.47 ,61 ,29 ,41 ,12 ,29 ,3 ,30 ,41 ,,优
2021,12,12, 北京市 ,北京,5 ,17 ,2 ,13 ,0.23 ,56 ,7 ,17 ,6 ,16 ,2 ,28 ,28 ,,优
2021,12,13, 北京市 ,北京,24 ,49 ,2 ,45 ,0.57 ,26 ,34 ,49 ,14 ,56 ,2 ,13 ,56 ,二氧化氮(NO2),良
2021,12,14, 北京市 ,北京,48 ,75 ,3 ,55 ,0.84 ,20 ,66 ,62 ,21 ,69 ,3 ,10 ,69 ,二氧化氮(NO2),良
2021,12,15, 北京市 ,北京,64 ,96 ,3 ,58 ,1.18 ,13 ,86 ,73 ,30 ,72 ,3 ,6 ,86 ,细颗粒物(PM2.5),良
2021,12,16, 北京市 ,北京,20 ,51 ,2 ,18 ,0.43 ,61 ,29 ,50 ,11 ,22 ,2 ,30 ,50 ,,优
2021,12,17, 北京市 ,北京,8 ,23 ,3 ,14 ,0.33 ,56 ,11 ,23 ,8 ,18 ,3 ,28 ,28 ,,优
2021,12,18, 北京市 ,北京,17 ,45 ,3 ,33 ,0.44 ,56 ,24 ,45 ,11 ,41 ,3 ,28 ,45 ,,优
2021,12,19, 北京市 ,北京,34 ,84 ,3 ,56 ,0.68 ,24 ,49 ,67 ,17 ,70 ,3 ,12 ,70 ,二氧化氮(NO2),良
2021,12,20, 北京市 ,北京,37 ,101 ,3 ,53 ,0.80 ,40 ,52 ,76 ,20 ,66 ,3 ,20 ,76 ,颗粒物(PM10),良
2021,12,21, 北京市 ,北京,27 ,67 ,3 ,37 ,0.60 ,36 ,39 ,58 ,15 ,46 ,3 ,18 ,58 ,颗粒物(PM10),良
2021,12,22, 北京市 ,北京,34 ,57 ,3 ,37 ,0.66 ,31 ,49 ,54 ,16 ,46 ,3 ,16 ,54 ,颗粒物(PM10),良
2021,12,23, 北京市 ,北京,45 ,73 ,4 ,44 ,0.91 ,12 ,62 ,62 ,23 ,55 ,4 ,6 ,62 ,细颗粒物(PM2.5),良
2021,12,24, 北京市 ,北京,6 ,19 ,3 ,10 ,0.32 ,58 ,9 ,19 ,8 ,12 ,3 ,29 ,29 ,,优
2021,12,25, 北京市 ,北京,5 ,14 ,2 ,8 ,0.32 ,58 ,7 ,14 ,8 ,10 ,2 ,29 ,29 ,,优
2021,12,26, 北京市 ,北京,10 ,28 ,2 ,21 ,0.31 ,46 ,14 ,28 ,8 ,26 ,2 ,23 ,28 ,,优
2021,12,27, 北京市 ,北京,23 ,52 ,3 ,45 ,0.62 ,32 ,33 ,51 ,16 ,56 ,3 ,16 ,56 ,二氧化氮(NO2),良
2021,12,28, 北京市 ,北京,35 ,62 ,4 ,52 ,0.86 ,22 ,50 ,56 ,22 ,65 ,4 ,11 ,65 ,二氧化氮(NO2),良
2021,12,29, 北京市 ,北京,11 ,42 ,2 ,20 ,0.30 ,64 ,16 ,42 ,8 ,25 ,2 ,32 ,42 ,,优
2021,12,30, 北京市 ,北京,11 ,36 ,3 ,21 ,0.32 ,66 ,16 ,36 ,8 ,26 ,3 ,33 ,36 ,,优
2021,12,31, 北京市 ,北京,21 ,47 ,4 ,49 ,0.65 ,30 ,30 ,47 ,16 ,61 ,4 ,15 ,61 ,二氧化氮(NO2),良
2022,1,1, 北京市 ,北京,24 ,54 ,4 ,33 ,0.57 ,65 ,34 ,52 ,14 ,41 ,4 ,32 ,52 ,颗粒物(PM10),良
2022,1,2, 北京市 ,北京,13 ,29 ,2 ,25 ,0.33 ,47 ,19 ,29 ,8 ,31 ,2 ,24 ,31 ,,优
2022,1,3, 北京市 ,北京,23 ,50 ,3 ,39 ,0.52 ,39 ,33 ,50 ,13 ,49 ,3 ,20 ,50 ,,优
2022,1,4, 北京市 ,北京,33 ,56 ,5 ,45 ,0.90 ,29 ,47 ,53 ,22 ,56 ,5 ,14 ,56 ,二氧化氮(NO2),良
2022,1,5, 北京市 ,北京,62 ,73 ,3 ,50 ,1.03 ,24 ,84 ,62 ,26 ,62 ,3 ,12 ,84 ,细颗粒物(PM2.5),良
2022,1,6, 北京市 ,北京,58 ,64 ,3 ,48 ,1.00 ,40 ,79 ,57 ,25 ,60 ,3 ,20 ,79 ,细颗粒物(PM2.5),良
2022,1,7, 北京市 ,北京,85 ,90 ,3 ,62 ,1.35 ,16 ,112 ,70 ,34 ,78 ,3 ,8 ,112 ,细颗粒物(PM2.5),轻度污染
2022,1,8, 北京市 ,北京,53 ,60 ,3 ,43 ,0.87 ,59 ,72 ,55 ,22 ,54 ,3 ,30 ,72 ,细颗粒物(PM2.5),良
2022,1,9, 北京市 ,北京,47 ,67 ,3 ,43 ,0.91 ,26 ,65 ,58 ,23 ,54 ,3 ,13 ,65 ,细颗粒物(PM2.5),良
2022,1,10, 北京市 ,北京,19 ,27 ,2 ,19 ,0.41 ,65 ,27 ,27 ,10 ,24 ,2 ,32 ,32 ,,优
2022,1,11, 北京市 ,北京,12 ,25 ,2 ,26 ,0.37 ,44 ,17 ,25 ,9 ,32 ,2 ,22 ,32 ,,优
2022,1,12, 北京市 ,北京,15 ,36 ,2 ,26 ,0.44 ,58 ,21 ,36 ,11 ,32 ,2 ,29 ,36 ,,优
2022,1,13, 北京市 ,北京,11 ,23 ,2 ,22 ,0.35 ,51 ,16 ,23 ,9 ,28 ,2 ,26 ,28 ,,优
2022,1,14, 北京市 ,北京,68 ,83 ,3 ,51 ,0.88 ,24 ,91 ,66 ,22 ,64 ,3 ,12 ,91 ,细颗粒物(PM2.5),良
2022,1,15, 北京市 ,北京,43 ,57 ,3 ,29 ,0.55 ,62 ,60 ,54 ,14 ,36 ,3 ,31 ,60 ,细颗粒物(PM2.5),良
2022,1,16, 北京市 ,北京,11 ,24 ,2 ,25 ,0.37 ,46 ,16 ,24 ,9 ,31 ,2 ,23 ,31 ,,优
2022,1,17, 北京市 ,北京,17 ,36 ,2 ,33 ,0.47 ,52 ,24 ,36 ,12 ,41 ,2 ,26 ,41 ,,优
2022,1,18, 北京市 ,北京,49 ,72 ,5 ,56 ,0.91 ,21 ,68 ,61 ,23 ,70 ,5 ,10 ,70 ,二氧化氮(NO2),良
2022,1,19, 北京市 ,北京,58 ,77 ,6 ,41 ,1.14 ,27 ,79 ,64 ,28 ,51 ,6 ,14 ,79 ,细颗粒物(PM2.5),良
2022,1,20, 北京市 ,北京,39 ,43 ,2 ,24 ,0.51 ,40 ,55 ,43 ,13 ,30 ,2 ,20 ,55 ,细颗粒物(PM2.5),良
2022,1,21, 北京市 ,北京,59 ,55 ,3 ,35 ,0.77 ,31 ,80 ,52 ,19 ,44 ,3 ,16 ,80 ,细颗粒物(PM2.5),良
2022,1,22, 北京市 ,北京,99 ,71 ,2 ,49 ,1.47 ,24 ,130 ,60 ,37 ,61 ,2 ,12 ,130 ,细颗粒物(PM2.5),轻度污染
2022,1,23, 北京市 ,北京,122 ,75 ,2 ,45 ,1.46 ,25 ,160 ,62 ,36 ,56 ,2 ,12 ,160 ,细颗粒物(PM2.5),中度污染
2022,1,24, 北京市 ,北京,148 ,87 ,2 ,42 ,1.60 ,29 ,197 ,68 ,40 ,52 ,2 ,14 ,197 ,细颗粒物(PM2.5),中度污染
2022,1,25, 北京市 ,北京,68 ,43 ,3 ,23 ,0.78 ,62 ,91 ,43 ,20 ,29 ,3 ,31 ,91 ,细颗粒物(PM2.5),良
2022,1,26, 北京市 ,北京,11 ,14 ,3 ,16 ,0.36 ,58 ,16 ,14 ,9 ,20 ,3 ,29 ,29 ,,优
2022,1,27, 北京市 ,北京,14 ,18 ,3 ,16 ,0.35 ,61 ,20 ,18 ,9 ,20 ,3 ,30 ,30 ,,优
2022,1,28, 北京市 ,北京,15 ,22 ,3 ,17 ,0.37 ,60 ,21 ,22 ,9 ,21 ,3 ,30 ,30 ,,优
2022,1,29, 北京市 ,北京,19 ,28 ,2 ,22 ,0.46 ,62 ,27 ,28 ,12 ,28 ,2 ,31 ,31 ,,优
2022,1,30, 北京市 ,北京,91 ,111 ,3 ,32 ,0.97 ,55 ,120 ,80 ,24 ,40 ,3 ,28 ,120 ,细颗粒物(PM2.5),轻度污染
2022,1,31, 北京市 ,北京,8 ,14 ,2 ,6 ,0.23 ,69 ,11 ,14 ,6 ,8 ,2 ,34 ,34 ,,优
2022,2,1, 北京市 ,北京,7 ,12 ,2 ,9 ,0.28 ,72 ,10 ,12 ,7 ,11 ,2 ,36 ,36 ,,优
2022,2,2, 北京市 ,北京,12 ,19 ,2 ,14 ,0.37 ,73 ,17 ,19 ,9 ,18 ,2 ,36 ,36 ,,优
2022,2,3, 北京市 ,北京,7 ,13 ,2 ,9 ,0.27 ,77 ,10 ,13 ,7 ,11 ,2 ,38 ,38 ,,优
2022,2,4, 北京市 ,北京,5 ,10 ,2 ,5 ,0.20 ,77 ,7 ,10 ,5 ,6 ,2 ,38 ,38 ,,优
2022,2,5, 北京市 ,北京,7 ,13 ,2 ,7 ,0.23 ,76 ,10 ,13 ,6 ,9 ,2 ,38 ,38 ,,优
2022,2,6, 北京市 ,北京,8 ,16 ,2 ,11 ,0.26 ,76 ,11 ,16 ,6 ,14 ,2 ,38 ,38 ,,优
2022,2,7, 北京市 ,北京,11 ,21 ,2 ,17 ,0.37 ,71 ,16 ,21 ,9 ,21 ,2 ,36 ,36 ,,优
2022,2,8, 北京市 ,北京,15 ,26 ,2 ,22 ,0.44 ,70 ,21 ,26 ,11 ,28 ,2 ,35 ,35 ,,优
2022,2,9, 北京市 ,北京,39 ,56 ,4 ,37 ,0.69 ,59 ,55 ,53 ,17 ,46 ,4 ,30 ,55 ,细颗粒物(PM2.5),良
2022,2,10, 北京市 ,北京,56 ,80 ,3 ,36 ,0.75 ,81 ,76 ,65 ,19 ,45 ,3 ,40 ,76 ,细颗粒物(PM2.5),良
2022,2,11, 北京市 ,北京,50 ,74 ,3 ,29 ,0.66 ,77 ,69 ,62 ,16 ,36 ,3 ,38 ,69 ,细颗粒物(PM2.5),良
2022,2,12, 北京市 ,北京,35 ,63 ,4 ,21 ,0.65 ,54 ,50 ,56 ,16 ,26 ,4 ,27 ,56 ,颗粒物(PM10),良
2022,2,13, 北京市 ,北京,49 ,68 ,2 ,21 ,0.77 ,48 ,68 ,59 ,19 ,26 ,2 ,24 ,68 ,细颗粒物(PM2.5),良
2022,2,14, 北京市 ,北京,13 ,17 ,2 ,10 ,0.32 ,77 ,19 ,17 ,8 ,12 ,2 ,38 ,38 ,,优
2022,2,15, 北京市 ,北京,14 ,20 ,2 ,14 ,0.33 ,69 ,20 ,20 ,8 ,18 ,2 ,34 ,34 ,,优
2022,2,16, 北京市 ,北京,14 ,21 ,2 ,14 ,0.31 ,73 ,20 ,21 ,8 ,18 ,2 ,36 ,36 ,,优
2022,2,17, 北京市 ,北京,26 ,37 ,3 ,24 ,0.48 ,66 ,37 ,37 ,12 ,30 ,3 ,33 ,37 ,,优
2022,2,18, 北京市 ,北京,34 ,44 ,2 ,21 ,0.43 ,73 ,49 ,44 ,11 ,26 ,2 ,36 ,49 ,,优
2022,2,19, 北京市 ,北京,8 ,15 ,2 ,6 ,0.23 ,74 ,11 ,15 ,6 ,8 ,2 ,37 ,37 ,,优
2022,2,20, 北京市 ,北京,9 ,21 ,2 ,12 ,0.29 ,71 ,13 ,21 ,7 ,15 ,2 ,36 ,36 ,,优
2022,2,21, 北京市 ,北京,8 ,19 ,2 ,9 ,0.27 ,71 ,11 ,19 ,7 ,11 ,2 ,36 ,36 ,,优
2022,2,22, 北京市 ,北京,11 ,19 ,2 ,12 ,0.29 ,75 ,16 ,19 ,7 ,15 ,2 ,38 ,38 ,,优
2022,2,23, 北京市 ,北京,15 ,27 ,2 ,26 ,0.40 ,68 ,21 ,27 ,10 ,32 ,2 ,34 ,34 ,,优
2022,2,24, 北京市 ,北京,25 ,46 ,3 ,34 ,0.52 ,64 ,36 ,46 ,13 ,42 ,3 ,32 ,46 ,,优
2022,2,25, 北京市 ,北京,62 ,103 ,5 ,49 ,0.80 ,67 ,84 ,76 ,20 ,61 ,5 ,34 ,84 ,细颗粒物(PM2.5),良
2022,2,26, 北京市 ,北京,8 ,20 ,2 ,15 ,0.27 ,82 ,11 ,20 ,7 ,19 ,2 ,41 ,41 ,,优
2022,2,27, 北京市 ,北京,21 ,55 ,3 ,38 ,0.51 ,65 ,30 ,52 ,13 ,48 ,3 ,32 ,52 ,颗粒物(PM10),良
2022,2,28, 北京市 ,北京,52 ,102 ,7 ,42 ,0.77 ,75 ,71 ,76 ,19 ,52 ,7 ,38 ,76 ,颗粒物(PM10),良
2022,3,1, 北京市 ,北京,7 ,19 ,2 ,12 ,0.26 ,75 ,10 ,19 ,6 ,15 ,2 ,38 ,38 ,,优
2022,3,2, 北京市 ,北京,16 ,43 ,3 ,25 ,0.39 ,80 ,23 ,43 ,10 ,31 ,3 ,40 ,43 ,,优
2022,3,3, 北京市 ,北京,26 ,72 ,4 ,28 ,0.60 ,73 ,37 ,61 ,15 ,35 ,4 ,36 ,61 ,颗粒物(PM10),良
2022,3,4, 北京市 ,北京,25 ,94 ,3 ,22 ,0.43 ,83 ,36 ,72 ,11 ,28 ,3 ,42 ,72 ,颗粒物(PM10),良
2022,3,5, 北京市 ,北京,7 ,31 ,2 ,12 ,0.23 ,80 ,10 ,31 ,6 ,15 ,2 ,40 ,40 ,,优
2022,3,6, 北京市 ,北京,22 ,53 ,5 ,35 ,0.44 ,74 ,31 ,52 ,11 ,44 ,5 ,37 ,52 ,颗粒物(PM10),良
2022,3,7, 北京市 ,北京,26 ,56 ,4 ,34 ,0.49 ,81 ,37 ,53 ,12 ,42 ,4 ,40 ,53 ,颗粒物(PM10),良
2022,3,8, 北京市 ,北京,56 ,103 ,5 ,50 ,0.77 ,81 ,76 ,76 ,19 ,62 ,5 ,40 ,76 ,细颗粒物(PM2.5),良
2022,3,9, 北京市 ,北京,102 ,169 ,7 ,51 ,1.04 ,123 ,134 ,110 ,26 ,64 ,7 ,69 ,134 ,细颗粒物(PM2.5),轻度污染
2022,3,10, 北京市 ,北京,155 ,247 ,5 ,48 ,1.24 ,143 ,205 ,148 ,31 ,60 ,5 ,86 ,205 ,细颗粒物(PM2.5),重度污染
2022,3,11, 北京市 ,北京,91 ,158 ,4 ,35 ,0.96 ,69 ,120 ,104 ,24 ,44 ,4 ,34 ,120 ,细颗粒物(PM2.5),轻度污染
2022,3,12, 北京市 ,北京,44 ,70 ,2 ,28 ,0.61 ,90 ,61 ,60 ,15 ,35 ,2 ,45 ,61 ,细颗粒物(PM2.5),良
2022,3,13, 北京市 ,北京,59 ,79 ,2 ,28 ,0.77 ,79 ,80 ,64 ,19 ,35 ,2 ,40 ,80 ,细颗粒物(PM2.5),良
2022,3,14, 北京市 ,北京,32 ,54 ,2 ,18 ,0.47 ,93 ,46 ,52 ,12 ,22 ,2 ,46 ,52 ,颗粒物(PM10),良
2022,3,15, 北京市 ,北京,46 ,87 ,2 ,26 ,0.67 ,79 ,64 ,68 ,17 ,32 ,2 ,40 ,68 ,颗粒物(PM10),良
2022,3,16, 北京市 ,北京,45 ,108 ,3 ,27 ,0.67 ,73 ,62 ,79 ,17 ,34 ,3 ,36 ,79 ,颗粒物(PM10),良
2022,3,17, 北京市 ,北京,18 ,41 ,3 ,18 ,0.49 ,56 ,26 ,41 ,12 ,22 ,3 ,28 ,41 ,,优
2022,3,18, 北京市 ,北京,44 ,55 ,3 ,25 ,0.58 ,36 ,61 ,52 ,14 ,31 ,3 ,18 ,61 ,细颗粒物(PM2.5),良
2022,3,19, 北京市 ,北京,24 ,28 ,3 ,18 ,0.37 ,87 ,34 ,28 ,9 ,22 ,3 ,44 ,44 ,,优
2022,3,20, 北京市 ,北京,37 ,53 ,2 ,29 ,0.40 ,83 ,52 ,52 ,10 ,36 ,2 ,42 ,52 ,细颗粒物(PM2.5),良
2022,3,21, 北京市 ,北京,8 ,14 ,2 ,15 ,0.25 ,82 ,11 ,14 ,6 ,19 ,2 ,41 ,41 ,,优
2022,3,22, 北京市 ,北京,15 ,29 ,2 ,23 ,0.29 ,71 ,21 ,29 ,7 ,29 ,2 ,36 ,36 ,,优
2022,3,23, 北京市 ,北京,55 ,75 ,2 ,34 ,0.47 ,60 ,75 ,62 ,12 ,42 ,2 ,30 ,75 ,细颗粒物(PM2.5),良
2022,3,24, 北京市 ,北京,96 ,131 ,2 ,43 ,0.79 ,33 ,126 ,90 ,20 ,54 ,2 ,16 ,126 ,细颗粒物(PM2.5),轻度污染
2022,3,25, 北京市 ,北京,54 ,140 ,2 ,28 ,0.53 ,67 ,74 ,95 ,13 ,35 ,2 ,34 ,95 ,颗粒物(PM10),良
2022,3,26, 北京市 ,北京,14 ,81 ,2 ,19 ,0.24 ,86 ,20 ,66 ,6 ,24 ,2 ,43 ,66 ,颗粒物(PM10),良
2022,3,27, 北京市 ,北京,7 ,29 ,2 ,14 ,0.19 ,91 ,10 ,29 ,5 ,18 ,2 ,46 ,46 ,,优
2022,3,28, 北京市 ,北京,30 ,90 ,3 ,23 ,0.31 ,104 ,43 ,70 ,8 ,29 ,3 ,53 ,70 ,颗粒物(PM10),良
2022,3,29, 北京市 ,北京,54 ,103 ,2 ,27 ,0.52 ,67 ,74 ,76 ,13 ,34 ,2 ,34 ,76 ,颗粒物(PM10),良
2022,3,30, 北京市 ,北京,28 ,39 ,3 ,19 ,0.47 ,55 ,40 ,39 ,12 ,24 ,3 ,28 ,40 ,,优
2022,3,31, 北京市 ,北京,13 ,19 ,3 ,16 ,0.30 ,87 ,19 ,19 ,8 ,20 ,3 ,44 ,44 ,,优
2022,4,1, 北京市 ,北京,14 ,32 ,2 ,23 ,0.27 ,84 ,20 ,32 ,7 ,29 ,2 ,42 ,42 ,,优
2022,4,2, 北京市 ,北京,13 ,30 ,2 ,20 ,0.25 ,88 ,19 ,30 ,6 ,25 ,2 ,44 ,44 ,,优
2022,4,3, 北京市 ,北京,22 ,61 ,2 ,25 ,0.31 ,115 ,31 ,56 ,8 ,31 ,2 ,62 ,62 ,臭氧(O3),良
2022,4,4, 北京市 ,北京,69 ,122 ,4 ,27 ,0.55 ,147 ,92 ,86 ,14 ,34 ,4 ,89 ,92 ,细颗粒物(PM2.5),良
2022,4,5, 北京市 ,北京,44 ,110 ,2 ,21 ,0.43 ,94 ,61 ,80 ,11 ,26 ,2 ,47 ,80 ,颗粒物(PM10),良
2022,4,6, 北京市 ,北京,11 ,65 ,2 ,15 ,0.31 ,79 ,16 ,58 ,8 ,19 ,2 ,40 ,58 ,颗粒物(PM10),良
2022,4,7, 北京市 ,北京,28 ,81 ,2 ,34 ,0.41 ,83 ,40 ,66 ,10 ,42 ,2 ,42 ,66 ,颗粒物(PM10),良
2022,4,8, 北京市 ,北京,90 ,165 ,6 ,35 ,1.04 ,174 ,119 ,108 ,26 ,44 ,6 ,113 ,119 ,细颗粒物(PM2.5),轻度污染
2022,4,9, 北京市 ,北京,90 ,161 ,4 ,28 ,0.86 ,155 ,119 ,106 ,22 ,35 ,4 ,96 ,119 ,细颗粒物(PM2.5),轻度污染
2022,4,10, 北京市 ,北京,96 ,173 ,4 ,30 ,1.11 ,189 ,126 ,112 ,28 ,38 ,4 ,126 ,126 ,细颗粒物(PM2.5),轻度污染
2022,4,11, 北京市 ,北京,61 ,175 ,3 ,27 ,0.68 ,93 ,82 ,112 ,17 ,34 ,3 ,46 ,112 ,颗粒物(PM10),轻度污染
2022,4,12, 北京市 ,北京,14 ,87 ,3 ,12 ,0.25 ,102 ,20 ,68 ,6 ,15 ,3 ,52 ,68 ,颗粒物(PM10),良
2022,4,13, 北京市 ,北京,28 ,62 ,2 ,17 ,0.38 ,120 ,40 ,56 ,10 ,21 ,2 ,67 ,67 ,臭氧(O3),良
2022,4,14, 北京市 ,北京,11 ,29 ,3 ,15 ,0.24 ,92 ,16 ,29 ,6 ,19 ,3 ,46 ,46 ,,优
2022,4,15, 北京市 ,北京,9 ,23 ,3 ,11 ,0.20 ,94 ,13 ,23 ,5 ,14 ,3 ,47 ,47 ,,优
2022,4,16, 北京市 ,北京,13 ,37 ,3 ,20 ,0.23 ,98 ,19 ,37 ,6 ,25 ,3 ,49 ,49 ,,优
2022,4,17, 北京市 ,北京,41 ,89 ,3 ,38 ,0.43 ,80 ,58 ,70 ,11 ,48 ,3 ,40 ,70 ,颗粒物(PM10),良
2022,4,18, 北京市 ,北京,58 ,104 ,4 ,31 ,0.57 ,152 ,79 ,77 ,14 ,39 ,4 ,93 ,93 ,臭氧(O3),良
2022,4,19, 北京市 ,北京,48 ,86 ,3 ,30 ,0.45 ,123 ,66 ,68 ,11 ,38 ,3 ,69 ,69 ,臭氧(O3),良
2022,4,20, 北京市 ,北京,39 ,90 ,3 ,24 ,0.40 ,161 ,55 ,70 ,10 ,30 ,3 ,101 ,101 ,臭氧(O3),轻度污染
2022,4,21, 北京市 ,北京,32 ,118 ,3 ,15 ,0.35 ,96 ,46 ,84 ,9 ,19 ,3 ,48 ,84 ,颗粒物(PM10),良
2022,4,22, 北京市 ,北京,11 ,39 ,2 ,10 ,0.21 ,103 ,16 ,39 ,5 ,12 ,2 ,52 ,52 ,臭氧(O3),良
2022,4,23, 北京市 ,北京,37 ,101 ,4 ,26 ,0.48 ,135 ,52 ,76 ,12 ,32 ,4 ,79 ,79 ,臭氧(O3),良
2022,4,24, 北京市 ,北京,52 ,137 ,5 ,28 ,0.78 ,172 ,71 ,94 ,20 ,35 ,5 ,111 ,111 ,臭氧(O3),轻度污染
2022,4,25, 北京市 ,北京,65 ,155 ,4 ,26 ,1.13 ,166 ,88 ,102 ,28 ,32 ,4 ,105 ,105 ,臭氧(O3),轻度污染
2022,4,26, 北京市 ,北京,22 ,92 ,3 ,9 ,0.28 ,96 ,31 ,71 ,7 ,11 ,3 ,48 ,71 ,颗粒物(PM10),良
2022,4,27, 北京市 ,北京,9 ,28 ,2 ,10 ,0.25 ,71 ,13 ,28 ,6 ,12 ,2 ,36 ,36 ,,优
